attack_cat,timestamp,src_ip,src_port,dst_ip,dst_port,duration,src_bytes,dst_bytes,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,http_trans_depth,http_uri,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,label,_src_ip,_dst_ip,_src_port,_dst_port,proto_icmp,proto_igmp,proto_tcp,proto_udp,service_-,service_dce_rpc,service_dns,service_ftp,service_gssapi,service_http,service_quic,service_smb,service_smb;gssapi,service_ssl,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR,http_method_-,http_method_GET,http_method_HEAD,http_method_POST,http_method_nan,http_version_-,http_version_1.1,http_version_nan
,1775230873567.0,0.24154635255824627,0.8023267636812137,2.1164544391310276,0.8500024868516292,0.3663406075564687,0.685068419738066,-0.1662544795902056,-0.4698787698515226,0.28421593497767483,0.4491625893241086,0.48015108998093664,-0.10088783088656829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,31.13.66.51,56384.0,5222.0,-0.22941573387056183,-0.22941573387056183,0.7337993857053428,-0.5773502691896258,1.5275252316519468,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-1.224744871391589,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230854018.0,-3.4659092913590244,-1.1283753550539692,-0.08549100506849143,1.4559524963977428,0.36678118555713796,-0.7452004117239353,-0.756864798693873,-0.4698787698515226,-0.46372073601620617,-0.6414632050819661,-0.3336643167664135,-0.6888327921469184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.159.136.234,192.168.1.92,443.0,50045.0,-0.22941573387056183,-0.22941573387056183,0.7337993857053428,-0.5773502691896258,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.816496580927726,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230855963.0,0.4662406340077778,-1.1283753550539692,-0.08549100506849143,1.557587423688917,-2.990227367097689,-0.8628087241253201,-0.8638257226260333,-0.4698787698515226,-0.9124827386125348,-0.9423652477246568,-0.9847166421642937,-0.8938926151478035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.50.201.206,192.168.1.92,443.0,56859.0,-0.22941573387056183,-0.22941573387056183,0.7337993857053428,-0.5773502691896258,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.816496580927726,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230850818.0,0.24154635255824627,0.9567121952961269,-0.8236790193130293,-0.7671507233383176,0.36090681221488147,0.7173158602352198,1.212611344143947,2.1544731081141077,1.1817399401703321,0.6036486955084785,1.1312034153788166,1.2384091380879623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,140.82.121.5,58545.0,443.0,-0.22941573387056183,-0.22941573387056183,0.7337993857053428,-0.5773502691896258,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.816496580927726,-1.3627702877384937,0.0,1.5275252316519468,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230862495.0,0.24154635255824627,0.9568006176510038,-0.8236790193130293,-0.7671507233383176,0.360025656213543,0.7135220437061429,1.21377396288234,2.1599178215538704,1.1817399401703321,0.6013429327296074,1.1312034153788166,1.2392101530215593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,140.82.121.5,58546.0,443.0,-0.22941573387056183,-0.22941573387056183,0.7337993857053428,-0.5773502691896258,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.816496580927726,-1.3627702877384937,0.0,1.5275252316519468,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230873588.0,0.24154635255824627,0.6568719899088585,-0.8173697200459821,-0.7671507233383176,0.23269861402013414,0.783707649494066,1.4288584294850537,-0.4698787698515226,-0.7628954044137586,1.0152273515369865,0.15462492728199656,1.3889999456042372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,142.251.39.110,54405.0,443.0,-0.22941573387056183,-0.22941573387056183,-1.3627702877384937,1.7320508075688774,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,0.0,0.0,-1.224744871391589,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230875711.0,-0.9942721954141773,-1.0395108884027735,-0.08549100506849143,0.8577215952534905,0.3666343262235815,-0.735715870401243,0.21043399164914134,-0.4698787698515226,-0.6133080702149823,-0.7717388020881885,-0.3336643167664135,-0.028796486862819638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.32,192.168.1.92,5353.0,5353.0,-0.22941573387056183,-0.22941573387056183,-1.3627702877384937,1.7320508075688774,1.5275252316519468,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-1.224744871391589,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230838227.0,0.24154635255824627,0.8365462150185399,2.103835840596933,-0.7671507233383176,0.36692804489069436,-0.81348910924732,-0.7115226678965442,-0.4698787698515226,0.13462860077889863,-0.4892828616764673,-0.008138154067473473,-0.6039252091856144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,3.94.218.138,56862.0,443.0,-0.22941573387056183,-0.22941573387056183,0.7337993857053428,-0.5773502691896258,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.816496580927726,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230875196.0,0.24154635255824627,1.1515950654446199,-0.8173697200459821,-0.7671507233383176,0.020144205252821124,0.783707649494066,1.4288584294850537,-0.4698787698515226,-0.7628954044137586,1.0152273515369865,0.15462492728199656,1.3889999456042372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,142.251.39.110,61934.0,443.0,-0.22941573387056183,-0.22941573387056183,-1.3627702877384937,1.7320508075688774,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,0.0,0.0,-1.224744871391589,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230873644.0,0.24154635255824627,-1.136863901122143,-0.8173697200459821,-0.9421171804471742,0.3660468888893559,-0.8476334580090124,-0.8638257226260333,-0.4698787698515226,-0.7628954044137586,-0.8662750760219075,-0.9847166421642937,-0.8938926151478035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,142.251.39.110,0.0,0.0,4.358898943540674,-0.22941573387056183,-1.3627702877384937,-0.5773502691896258,1.5275252316519468,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-1.224744871391589,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230881120.0,0.24154635255824627,0.9568890400058806,-0.8236790193130293,-0.7671507233383176,0.36379504577482424,0.7173158602352198,1.212611344143947,-0.4644340564117599,1.0321526059715558,0.5644507282676683,1.2939664967282867,1.2464192874239344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,140.82.121.5,58547.0,443.0,-0.22941573387056183,-0.22941573387056183,0.7337993857053428,-0.5773502691896258,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.816496580927726,-1.3627702877384937,0.0,1.5275252316519468,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230875726.0,-0.9942721954141773,-1.136863901122143,1.2962455344148744,-0.9421171804471742,0.36658537311239603,-0.8628087241253201,-0.8638257226260333,-0.4698787698515226,-0.6133080702149823,-0.884721178252877,-0.9847166421642937,-0.8938926151478035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.32,224.0.0.251,0.0,0.0,-0.22941573387056183,4.358898943540674,-1.3627702877384937,-0.5773502691896258,1.5275252316519468,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-1.224744871391589,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230879662.0,0.24154635255824627,0.8371651715026776,-0.5523791508299941,-0.7671507233383176,0.36438248310904986,-0.8628087241253201,-0.8638257226260333,-0.4698787698515226,-0.6133080702149823,-0.8351472785071463,-0.6591904794653536,-0.8426276593975822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,172.217.22.206,56871.0,443.0,-0.22941573387056183,-0.22941573387056183,0.7337993857053428,-0.5773502691896258,-0.6546536707079772,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.816496580927726,-1.3627702877384937,0.0,1.5275252316519468,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1775230885986.0,0.24154635255824627,-1.0395108884027735,1.2962455344148744,0.8577215952534905,0.36653642000121056,-0.1438804918652425,-0.8638257226260333,-0.4698787698515226,-0.7628954044137586,-0.06732827314303882,-0.9847166421642937,-0.8938926151478035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.92,224.0.0.251,5353.0,5353.0,-0.22941573387056183,-0.22941573387056183,-1.3627702877384937,1.7320508075688774,1.5275252316519468,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-1.224744871391589,0.7337993857053428,0.0,-0.6546536707079772,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
